GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,Yes,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,Yes,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,Yes,,,,,,
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2010,2010,,AMR,Americas,,COL,2010,2010,Colombia,,,,,Yes,,,,,,
E21a_direct_ad_fines,Law requires fines for violations of advertising bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4567,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Yes,,,,,,
E9_free_distrib,Ban on free distribution in mail or through other means,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1302,PUBLISHED,Published,,2010,2010,,AMR,Americas,,COL,2010,2010,Colombia,,,,,Yes,,,,,,
E_compl_all_dir,Overall compliance with bans on direct advertising (score),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,8,8.00000,,,,,
E12_brand_sharing,Ban on use of brand name of non-tobacco product for tobacco product,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1293,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Yes,,,,,,"Although the law does not explicitly ban the usage of brand names of non-tobacco products for tobacco products (brand sharing) and does not provide a definition of tobacco advertising and promotion, we interpret that brand sharing is covered by the existing ban of all forms of advertising and promotion because this country is a Party to the WHO FCTC and we assume that the WHO FCTC definition applies."
E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1310,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,Yes,,,,,,
E1_nat_tv_radio,Ban on advertising on national television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1313,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,Yes,,,,,,
E2_intl_tv_radio,Ban on advertising on international television and radio,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1305,PUBLISHED,Published,,2008,2008,,AMR,Americas,,COL,2008,2008,Colombia,,,,,No,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2008,2008,,AMR,Americas,,COL,2008,2008,Colombia,,,,,No,,,,,,
E5_billboards,Ban on billboard and outdoor advertising,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1292,PUBLISHED,Published,,2007,2007,,AMR,Americas,,COL,2007,2007,Colombia,,,,,No,,,,,,
E13_brand_placement,Ban on appearance of tobacco brands in TV and/or films (product placement),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2756,PUBLISHED,Published,,2008,2008,,AMR,Americas,,COL,2008,2008,Colombia,,,,,No,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2007,2007,,AMR,Americas,,COL,2007,2007,Colombia,,,,,No,,,,,,
E4_intl_print,Ban on advertising in international magazines and newspapers,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1304,PUBLISHED,Published,,2016,2016,,AMR,Americas,,COL,2016,2016,Colombia,,,,,Yes,,,,,,
E10_promo_discounts,Ban on promotional discounts,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1316,PUBLISHED,Published,,2016,2016,,AMR,Americas,,COL,2016,2016,Colombia,,,,,Yes,,,,,,
E21b_indirect_ad_fines,Law requires fines for violations of promotion and sponsorship bans,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4568,PUBLISHED,Published,,2018,2018,,AMR,Americas,,COL,2018,2018,Colombia,,,,,Yes,,,,,,
E14b_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,PUBLISHED,Published,,2020,2020,,AMR,Americas,,COL,2020,2020,Colombia,,,,,Not applicable,,,,,,
E22_subnational_authority_exists,"Subnational bans on tobacco advertising, promotion and sponsorship authority exists",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1318,PUBLISHED,Published,,2020,2020,,AMR,Americas,,COL,2020,2020,Colombia,,,,,Yes,,,,,,
E24_internet_sales_ban,Ban on internet sales of tobacco products,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4587,PUBLISHED,Published,,2020,2020,,AMR,Americas,,COL,2020,2020,Colombia,,,,,No,,,,,,
E23_vending_machines,Ban on tobacco vending machines,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4586,PUBLISHED,Published,,2020,2020,,AMR,Americas,,COL,2020,2020,Colombia,,,,,Yes,,,,,,
E17a_csr_ban,Ban on Corporate Social Responsibility activities (CSR),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5592,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,No,,,,,,
E14b_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,Not applicable,,,,,,
E22_subnational_authority_exists,"Subnational bans on tobacco advertising, promotion and sponsorship authority exists",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1318,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,Yes,,,,,,
E17c_csr_promo_others,Ban on entities other than tobacco companies/the tobacco industry publicizing the CSR activities of the tobacco companies/industry,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4582,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,Yes,,,,,,
E_comprehensive_subnat,"Subnational bans on advertising, promotion and sponsorship - at least one jurisdiction has a comprehensive ban in place",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5591,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Not applicable,,,,,,
E15c_sponsor_publicity,"Banning the publicity of financial or other sponsorship or support by the tobacco industry of events, activities, individuals",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Yes,,,,,,
E17b_csr_promo_self,Ban on tobacco companies/the tobacco industry publicizing their CSR activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4581,PUBLISHED,Published,,2010,2010,,AMR,Americas,,COL,2010,2010,Colombia,,,,,Yes,,,,,,
E23_vending_machines,Ban on tobacco vending machines,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4586,PUBLISHED,Published,,2010,2010,,AMR,Americas,,COL,2010,2010,Colombia,,,,,No,,,,,,
E6b_ban_display_pt_of_sale,Ban on product display at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,No,,,,,,
E15a_sponsorship,Ban on sponsorship (contributions and/or publicity of contributions),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,Yes,,,,,,
E17a_csr_ban,Ban on Corporate Social Responsibility activities (CSR),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5592,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,No,,,,,,
E14b_movies_anti_tob_ads,"Required anti-tobacco ads for any visual entertainment media product that depicts tobacco products, use or images",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4585,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Not applicable,,,,,,
E17b_csr_promo_self,Ban on tobacco companies/the tobacco industry publicizing their CSR activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4581,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,Yes,,,,,,
E23_vending_machines,Ban on tobacco vending machines,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4586,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,Yes,,,,,,
E_compl_e_all_indir,Overall compliance with bans on promotion and sponsorship (score),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,3,3.00000,,,,,
E14a_prod_tv_films,Ban on appearance of tobacco products in TV and/or films,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1291,PUBLISHED,Published,,2007,2007,,AMR,Americas,,COL,2007,2007,Colombia,,,,,No,,,,,,
E18_csr_anti_tobacco_media,"Ban on tobacco companies funding or making contributions (including in-kind contributions) to smoking prevention media campaigns, including those directed at youth",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4583,PUBLISHED,Published,,2007,2007,,AMR,Americas,,COL,2007,2007,Colombia,,,,,Yes,,,,,,
E15b_sponsor_contribution,"Ban on any form of contribution (financial or other support) to any event, activity or individual",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,PUBLISHED,Published,,2008,2008,,AMR,Americas,,COL,2008,2008,Colombia,,,,,No,,,,,,
E15b_sponsor_contribution,"Ban on any form of contribution (financial or other support) to any event, activity or individual",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,PUBLISHED,Published,,2007,2007,,AMR,Americas,,COL,2007,2007,Colombia,,,,,No,,,,,,
E22_subnational_authority_exists,"Subnational bans on tobacco advertising, promotion and sponsorship authority exists",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1318,PUBLISHED,Published,,2008,2008,,AMR,Americas,,COL,2008,2008,Colombia,,,,,Yes,,,,,,
E15c_sponsor_publicity,"Banning the publicity of financial or other sponsorship or support by the tobacco industry of events, activities, individuals",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1317,PUBLISHED,Published,,2008,2008,,AMR,Americas,,COL,2008,2008,Colombia,,,,,No,,,,,,
E17b_csr_promo_self,Ban on tobacco companies/the tobacco industry publicizing their CSR activities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4581,PUBLISHED,Published,,2008,2008,,AMR,Americas,,COL,2008,2008,Colombia,,,,,Yes,,,,,,
E6b_ban_display_pt_of_sale,Ban on product display at point of sale,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4588,PUBLISHED,Published,,2016,2016,,AMR,Americas,,COL,2016,2016,Colombia,,,,,No,,,,,,
E17a_csr_ban,Ban on Corporate Social Responsibility activities (CSR),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5592,PUBLISHED,Published,,2016,2016,,AMR,Americas,,COL,2016,2016,Colombia,,,,,No,,,,,,
P15_complaints,Citizen complaints and investigations of violations of smoke-free laws,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1322,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Yes,,,,,,
Camp_news,Earned media/public relations were used to promote the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2753,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Not applicable,,,,,,
Camp_news,Earned media/public relations were used to promote the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2753,PUBLISHED,Published,,2018,2018,,AMR,Americas,,COL,2018,2018,Colombia,,,,,. . .,,,,,,
Camp_eval_impact,Outcome evaluation was employed to assess effectiveness of the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2755,PUBLISHED,Published,,2016,2016,,AMR,Americas,,COL,2016,2016,Colombia,,,,,Yes,,,,,,
Camp_eval_impact,Outcome evaluation was employed to assess effectiveness of the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2755,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,No,,,,,,
Camp_news,Earned media/public relations were used to promote the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2753,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,Yes,,,,,,
Camp_mat_tested,Campaign was pre-tested,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2750,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,No,,,,,,
Camp_gov_prog,Campaign was part of a comprehensive tobacco control programme,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2749,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,No,,,,,,
Camp_aud_research,Formative research was conducted prior to the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2751,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,Yes,,,,,,
Camp_aud_research,Formative research was conducted prior to the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2751,PUBLISHED,Published,,2010,2010,,AMR,Americas,,COL,2010,2010,Colombia,,,,,Yes,,,,,,
Camp_media_monitor,Process evaluation was employed to assess implementation of the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2754,PUBLISHED,Published,,2020,2020,,AMR,Americas,,COL,2020,2020,Colombia,,,,,Yes,,,,,,
Camp_aud_research,Formative research was conducted prior to the campaign,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2751,PUBLISHED,Published,,2020,2020,,AMR,Americas,,COL,2020,2020,Colombia,,,,,No,,,,,,
W24_exp_date_C,Display of expiry dates is prevented on smokeless tobacco packaging,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4578,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Yes,,,,,,
W3_pc_front_C,Percentage of principal display area mandated to be covered by health warnings - front of smokeless tobacco packaging,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1266,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,30,30.00000,,,,,
W5_top_side_C,Health warnings on smokeless tobacco packaging must be placed at the top of the principal display areas of the package,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2727,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,No,,,,,,
W15_specific_hw_C,Specific health warnings are mandated for smokeless tobacco packaging,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1251,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Yes,,,,,,
W2_pc_front_back_C,Percentage of principal display area mandated to be covered by health warnings - front and back of smokeless tobacco packaging,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1314,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,30,30.00000,,,,,
W17_fines_C,Health warnings on smokeless tobacco packaging law requires or establishes fines for violations,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2731,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,Yes,,,,,,
W16_number_hw_C,Number of health warnings approved by the law for smokeless tobacco packaging,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1280,PUBLISHED,Published,,2022,2022,,AMR,Americas,,COL,2022,2022,Colombia,,,,,6,6.00000,,,,,
W25_quitline_number_C,The quit line number must appear on smokeless tobacco packaging or labelling,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2735,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,No,,,,,,
W3_pc_front_C,Percentage of principal display area mandated to be covered by health warnings - front of smokeless tobacco packaging,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1266,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,30,30.00000,,,,,
W23_emissions_front_back_C,Qualitative information on emission yields must be displayed on one or more principle display areas of smokeless tobacco packaging,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4577,PUBLISHED,Published,,2014,2014,,AMR,Americas,,COL,2014,2014,Colombia,,,,,Not applicable,,,,,,
W10_graphic_C,Health warnings on smokeless tobacco packaging must include a photograph or graphic,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1244,PUBLISHED,Published,,2020,2020,,AMR,Americas,,COL,2020,2020,Colombia,,,,,Yes,,,,,,
W8_princ_langs_C,Health warnings on smokeless tobacco packaging must be written in the principal language(s) of the country,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1245,PUBLISHED,Published,,2020,2020,,AMR,Americas,,COL,2020,2020,Colombia,,,,,Yes,,,,,,
W26_plain_packaging_C,Plain packaging of smokeless tobacco products is mandatory (ie. the use of logos colours brand images or promotional information on packaging other than brand names and product names displayed in a standard colour and font style is prohibited),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2736,PUBLISHED,Published,,2012,2012,,AMR,Americas,,COL,2012,2012,Colombia,,,,,No,,,,,,
