GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Partially,,,,,,
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,Partially,,,,,,
P1_healthcare,Smoke-free health-care facilities (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1232,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Partially,,,,,,
P1_healthcare,Smoke-free health-care facilities (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1232,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,No,,,,,,
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Partially,,,,,,
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,Partially,,,,,,
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,Partially,,,,,,
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Partially,,,,,,
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Partially,,,,,,
O_Ins_off_hlth_prof,Smoking cessation support is cost-covered in offices of health professionals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4573,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Partially,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,Yes in some,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes in some,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes in some,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes in some,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes in some,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,Yes in some,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,Yes in some,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes in some,,,,,,
O_Avail_community,Smoking cessation support is available in the community,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1319,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes in some,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,4,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,4,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Not applicable,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,4,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,5,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,No,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,No,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,No,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,5,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,4,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,No,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Not applicable,,,,,,
W-MM_Group,Anti-tobacco mass media campaigns,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2723,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,4,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,No,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,No,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,No,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,No,,,,,,
P8_pub_transp,Smoke-free public transport (national legislation),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1239,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,No,,,,,,
E_compl_e1,Compliance with ban on advertising on national television and radio (score),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1286,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,10,10.00000,,,,,
NTCP_agcy,National agency for tobacco control exists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1308,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,Yes,,,,,,
NTCP_agcy,National agency for tobacco control exists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1308,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes,,,,,,
NTCP_agcy,National agency for tobacco control exists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1308,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes,,,,,,
NTCP_agcy,National agency for tobacco control exists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1308,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes,,,,,,
NTCP_agcy,National agency for tobacco control exists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1308,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,Yes,,,,,,
NTCP_agcy,National agency for tobacco control exists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1308,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,Yes,,,,,,
NTCP_agcy,National agency for tobacco control exists,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1308,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,4,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,4,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,4,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,4,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,4,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,4,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,2,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,Yes in some,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,2,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,4,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,4,,,,,,
O_Group,Offer help to quit tobacco use,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/343,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,4,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,2,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,2,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,2,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes in some,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,2,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,2,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,Yes in some,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,Yes in some,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,2,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes in some,,,,,,
P_Group,Protect from tobacco smoke,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/341,PUBLISHED,Published,,2020,2020,,EUR,Europe,,DEU,2020,2020,Germany,,,,,2,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,Yes in some,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Yes in some,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes in some,,,,,,
O_Avail_hosp,Smoking cessation support is available in hospitals,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1243,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes in some,,,,,,
O_Avail_other,Smoking cessation support is available in other settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1261,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Missing value,,,,,,
E_compl_e13,Compliance with ban on appearance of tobacco brands in TV and/or films (score),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1295,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,5,5.00000,,,,,
P_compl_p1,Compliance with smoke-free health-care facilities law (score),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Not applicable,,,,,,
O_Avail_other,Smoking cessation support is available in other settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1261,PUBLISHED,Published,,2012,2012,,EUR,Europe,,DEU,2012,2012,Germany,,,,,Yes in some,,,,,,
O_Avail_other,Smoking cessation support is available in other settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1261,PUBLISHED,Published,,2008,2008,,EUR,Europe,,DEU,2008,2008,Germany,,,,,Missing value,,,,,,
O_Avail_other,Smoking cessation support is available in other settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1261,PUBLISHED,Published,,2014,2014,,EUR,Europe,,DEU,2014,2014,Germany,,,,,Yes in some,,,,,,
O_Avail_other,Smoking cessation support is available in other settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1261,PUBLISHED,Published,,2010,2010,,EUR,Europe,,DEU,2010,2010,Germany,,,,,Yes in some,,,,,,
O_Avail_other,Smoking cessation support is available in other settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1261,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Yes in some,,,,,,
O_Avail_hlth_clin,Smoking cessation support is available in health clinics or other primary care facilities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1263,PUBLISHED,Published,,2007,2007,,EUR,Europe,,DEU,2007,2007,Germany,,,,,Yes in some,,,,,,
O_Avail_hlth_clin,Smoking cessation support is available in health clinics or other primary care facilities,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1263,PUBLISHED,Published,,2016,2016,,EUR,Europe,,DEU,2016,2016,Germany,,,,,Yes in some,,,,,,
P_compl_p5,Compliance with smoke-free indoor offices law (score),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1265,PUBLISHED,Published,,2022,2022,,EUR,Europe,,DEU,2022,2022,Germany,,,,,Not applicable,,,,,,
O_Avail_other,Smoking cessation support is available in other settings,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1261,PUBLISHED,Published,,2018,2018,,EUR,Europe,,DEU,2018,2018,Germany,,,,,Yes in some,,,,,,
